Serie_0 timestamps,Serie_0  T L S 1.3,Serie_0  T L S  Q U I C,Serie_0  T L S 1.2,Serie_0  T L S 1.0,Serie_0  T L S 1.1
2021-12-27T00:00:00Z,52.8166,28.879583,17.954129,0.325427,0.024262
2022-01-03T00:00:00Z,54.156065,27.52245,17.995466,0.302651,0.023368
2022-01-10T00:00:00Z,56.765415,32.467286,10.575658,0.177346,0.014294
2022-01-17T00:00:00Z,63.763999,27.5887,8.496659,0.137563,0.013079
2022-01-24T00:00:00Z,57.966617,34.275026,7.633502,0.117497,0.007358
2022-01-31T00:00:00Z,70.005345,20.803167,9.038373,0.132133,0.020982
2022-02-07T00:00:00Z,72.450002,16.835623,10.530199,0.167855,0.016321
2022-02-14T00:00:00Z,56.450035,28.115703,15.166309,0.250242,0.017711
2022-02-21T00:00:00Z,56.193111,28.848178,14.709864,0.230959,0.017888
2022-02-28T00:00:00Z,54.188737,31.844753,13.733003,0.218352,0.015155
2022-03-07T00:00:00Z,55.578681,27.975837,16.172705,0.254693,0.018084
2022-03-14T00:00:00Z,55.786289,26.11126,17.814476,0.26634,0.021636
2022-03-21T00:00:00Z,55.571351,27.1425,17.013713,0.255361,0.017075
2022-03-28T00:00:00Z,54.099712,24.329578,21.170692,0.386739,0.013279
2022-04-04T00:00:00Z,52.791288,25.531494,21.171315,0.494143,0.01176
2022-04-11T00:00:00Z,53.189457,26.940822,19.556659,0.294918,0.018144
2022-04-18T00:00:00Z,54.107799,26.42987,19.179161,0.264861,0.018309
2022-04-25T00:00:00Z,54.757106,26.052526,18.892653,0.286278,0.011438
2022-05-02T00:00:00Z,55.229684,27.87516,16.608219,0.268821,0.018115
2022-05-09T00:00:00Z,54.547509,27.713689,17.435225,0.283182,0.020394
2022-05-16T00:00:00Z,53.906191,28.499626,17.286504,0.288807,0.018871
2022-05-23T00:00:00Z,53.786522,29.057002,16.866332,0.271703,0.01844
2022-05-30T00:00:00Z,53.258755,28.024275,18.42559,0.274354,0.017026
2022-06-06T00:00:00Z,53.90851,28.044212,17.738639,0.284935,0.023704
2022-06-13T00:00:00Z,53.392523,28.454595,17.877804,0.259783,0.015295
2022-06-20T00:00:00Z,53.24132,28.83411,17.637047,0.256926,0.030597
2022-06-27T00:00:00Z,52.321032,29.630769,17.807447,0.21955,0.021203
2022-07-04T00:00:00Z,53.66625,28.023858,18.04507,0.234487,0.030334
2022-07-11T00:00:00Z,51.63397,30.186515,17.890576,0.26795,0.02099
2022-07-18T00:00:00Z,51.771509,30.305212,17.677778,0.22407,0.021431
2022-07-25T00:00:00Z,52.965032,30.560015,16.175621,0.279061,0.02027
2022-08-01T00:00:00Z,52.649577,33.126824,13.995928,0.207476,0.020196
2022-08-08T00:00:00Z,52.513985,32.66311,14.6039,0.198874,0.020131
2022-08-15T00:00:00Z,53.617599,32.530557,13.603293,0.230819,0.017732
2022-08-22T00:00:00Z,53.36804,32.807176,13.594245,0.214019,0.016521
2022-08-29T00:00:00Z,52.624498,32.994237,14.128188,0.236715,0.016361
2022-09-05T00:00:00Z,52.683243,33.36763,13.703888,0.226611,0.018628
2022-09-12T00:00:00Z,55.363562,30.830318,13.574158,0.204709,0.027253
2022-09-19T00:00:00Z,58.208126,27.61287,13.938784,0.221215,0.019005
2022-09-26T00:00:00Z,59.196637,26.443844,14.103186,0.242843,0.01349
2022-10-03T00:00:00Z,59.788568,26.391662,13.639636,0.165644,0.014491
2022-10-10T00:00:00Z,64.149522,23.209192,12.449051,0.165425,0.02681
2022-10-17T00:00:00Z,61.03115,26.104128,12.688374,0.160006,0.016341
2022-10-24T00:00:00Z,59.679331,25.869898,14.238313,0.186405,0.026054
2022-10-31T00:00:00Z,59.514833,25.701925,14.599929,0.161045,0.022268
2022-11-07T00:00:00Z,58.174798,26.817076,14.82556,0.160928,0.021638
2022-11-14T00:00:00Z,59.180676,26.338551,14.300353,0.161187,0.019234
2022-11-21T00:00:00Z,58.919287,24.619507,16.288833,0.155165,0.017209
2022-11-28T00:00:00Z,58.162354,24.877052,16.775261,0.170745,0.014588
2022-12-05T00:00:00Z,58.317362,25.71864,15.734134,0.208964,0.0209
2022-12-12T00:00:00Z,58.139327,27.209174,14.390528,0.241102,0.019869
2022-12-19T00:00:00Z,55.816931,29.946544,14.009052,0.20711,0.020362
2022-12-26T00:00:00Z,56.69376,28.968151,14.125738,0.185144,0.027206
