Serie_0 timestamps,Serie_0  T L S 1.3,Serie_0  T L S  Q U I C,Serie_0  T L S 1.2,Serie_0  T L S 1.0,Serie_0  T L S 1.1
2021-12-27T00:00:00Z,56.222054,25.758714,17.525977,0.482563,0.010693
2022-01-03T00:00:00Z,55.562421,26.872056,17.105561,0.451507,0.008455
2022-01-10T00:00:00Z,56.05415,27.080712,16.348333,0.50868,0.008124
2022-01-17T00:00:00Z,56.202061,26.98563,16.329036,0.474223,0.009049
2022-01-24T00:00:00Z,56.13228,27.582805,15.790216,0.484451,0.010248
2022-01-31T00:00:00Z,54.316791,29.766863,15.426692,0.480716,0.008938
2022-02-07T00:00:00Z,53.663234,29.222035,16.62085,0.485058,0.008823
2022-02-14T00:00:00Z,55.177275,27.952402,16.365022,0.495338,0.009963
2022-02-21T00:00:00Z,56.155364,26.938153,16.422018,0.47447,0.009996
2022-02-28T00:00:00Z,54.412379,29.15728,15.930751,0.489344,0.010245
2022-03-07T00:00:00Z,54.423746,29.469178,15.570493,0.528178,0.008404
2022-03-14T00:00:00Z,55.071092,28.677282,15.777986,0.467228,0.006413
2022-03-21T00:00:00Z,54.704158,29.80925,15.007503,0.47106,0.008029
2022-03-28T00:00:00Z,54.037923,29.819582,15.704313,0.431042,0.00714
2022-04-04T00:00:00Z,52.996442,32.231622,14.306334,0.459073,0.00653
2022-04-11T00:00:00Z,53.014689,31.830166,14.730266,0.416593,0.008286
2022-04-18T00:00:00Z,51.86794,31.799077,15.950495,0.374411,0.008077
2022-04-25T00:00:00Z,52.632939,32.069426,14.917532,0.372708,0.007396
2022-05-02T00:00:00Z,52.15587,32.353372,15.098529,0.383479,0.008749
2022-05-09T00:00:00Z,51.095716,32.455777,16.036547,0.406046,0.005914
2022-05-16T00:00:00Z,50.736423,32.458524,16.429894,0.368588,0.00657
2022-05-23T00:00:00Z,51.711717,32.005438,15.918873,0.352448,0.011524
2022-05-30T00:00:00Z,52.128499,32.109284,15.419701,0.337809,0.004707
2022-06-06T00:00:00Z,51.882976,33.32009,14.44222,0.349231,0.005482
2022-06-13T00:00:00Z,52.195848,32.549248,14.874628,0.370375,0.009901
2022-06-20T00:00:00Z,49.930824,34.423595,15.283945,0.354964,0.006671
2022-06-27T00:00:00Z,50.066896,35.346573,14.246704,0.334156,0.005671
2022-07-04T00:00:00Z,48.781886,34.619145,16.278521,0.315713,0.004735
2022-07-11T00:00:00Z,49.264965,35.817393,14.556913,0.353453,0.007276
2022-07-18T00:00:00Z,48.68722,34.908796,16.065766,0.332124,0.006093
2022-07-25T00:00:00Z,50.15928,33.712382,15.811424,0.309168,0.007746
2022-08-01T00:00:00Z,49.644176,35.652638,14.338072,0.358509,0.006605
2022-08-08T00:00:00Z,49.72168,34.86416,15.107034,0.301018,0.006108
2022-08-15T00:00:00Z,48.823767,35.511433,15.374598,0.285976,0.004227
2022-08-22T00:00:00Z,49.439179,35.642971,14.562846,0.351368,0.003637
2022-08-29T00:00:00Z,48.564378,36.669681,14.392,0.364635,0.009306
2022-09-05T00:00:00Z,48.431265,37.633129,13.547372,0.383886,0.004348
2022-09-12T00:00:00Z,50.997868,35.021449,13.649431,0.327014,0.004238
2022-09-19T00:00:00Z,54.82904,31.395854,13.418873,0.35062,0.005612
2022-09-26T00:00:00Z,56.307821,30.286426,12.997755,0.402778,0.00522
2022-10-03T00:00:00Z,54.673849,30.583531,14.405893,0.320621,0.016107
2022-10-10T00:00:00Z,52.855911,32.975198,13.781501,0.367712,0.019678
2022-10-17T00:00:00Z,55.41745,30.264565,14.114161,0.182339,0.021484
2022-10-24T00:00:00Z,55.766625,30.290163,13.754412,0.164961,0.02384
2022-10-31T00:00:00Z,55.992429,30.315563,13.458193,0.210263,0.023552
2022-11-07T00:00:00Z,56.112597,30.460662,13.157584,0.248231,0.020926
2022-11-14T00:00:00Z,54.486303,30.948227,14.387257,0.148998,0.029215
2022-11-21T00:00:00Z,55.200322,32.218051,12.422069,0.133493,0.026065
2022-11-28T00:00:00Z,51.155584,31.587259,17.099598,0.13365,0.023908
2022-12-05T00:00:00Z,51.719839,30.876036,17.208799,0.171962,0.023364
2022-12-12T00:00:00Z,53.27394,32.517043,13.944039,0.23772,0.027257
2022-12-19T00:00:00Z,53.388226,31.676386,14.645764,0.265782,0.023843
2022-12-26T00:00:00Z,56.470378,29.252577,14.062349,0.18513,0.029566
