Serie_0 timestamps,Serie_0  T L S 1.3,Serie_0  T L S  Q U I C,Serie_0  T L S 1.2,Serie_0  T L S 1.0,Serie_0  T L S 1.1
2021-12-27T00:00:00Z,52.163975,29.086339,18.576075,0.152018,0.021593
2022-01-03T00:00:00Z,52.966053,28.037017,18.842471,0.133902,0.020557
2022-01-10T00:00:00Z,54.403219,27.091993,18.360243,0.126696,0.017849
2022-01-17T00:00:00Z,53.932696,27.953496,17.957373,0.136606,0.019828
2022-01-24T00:00:00Z,53.930817,28.166465,17.760012,0.126394,0.016311
2022-01-31T00:00:00Z,52.008262,29.768968,18.050309,0.154193,0.018268
2022-02-07T00:00:00Z,52.108543,29.28813,18.45038,0.135136,0.017811
2022-02-14T00:00:00Z,51.420076,30.646739,17.773578,0.136593,0.023013
2022-02-21T00:00:00Z,51.595379,30.916066,17.320468,0.139639,0.028448
2022-02-28T00:00:00Z,52.18855,30.427918,17.210553,0.154355,0.018624
2022-03-07T00:00:00Z,51.885932,29.958876,18.001845,0.134551,0.018796
2022-03-14T00:00:00Z,51.780333,29.731564,18.310059,0.159354,0.01869
2022-03-21T00:00:00Z,51.020949,30.843596,18.017847,0.100716,0.016893
2022-03-28T00:00:00Z,52.649481,30.613256,16.55713,0.145713,0.03442
2022-04-04T00:00:00Z,53.022966,30.172773,16.651483,0.135177,0.017601
2022-04-11T00:00:00Z,52.692062,30.662824,16.509776,0.119395,0.015943
2022-04-18T00:00:00Z,53.126952,29.68106,17.035936,0.139423,0.01663
2022-04-25T00:00:00Z,55.024861,28.405611,16.442627,0.113571,0.013329
2022-05-02T00:00:00Z,51.599158,29.295046,18.977303,0.11317,0.015323
2022-05-09T00:00:00Z,52.250915,30.487968,17.129104,0.091978,0.040035
2022-05-16T00:00:00Z,52.164784,32.225869,15.470791,0.118331,0.020224
2022-05-23T00:00:00Z,54.371228,28.556188,16.949598,0.107455,0.015531
2022-05-30T00:00:00Z,57.609706,24.20878,18.08238,0.089214,0.00992
2022-06-06T00:00:00Z,55.958083,25.00107,18.94367,0.085519,0.011659
2022-06-13T00:00:00Z,56.505146,27.212872,16.166941,0.103555,0.011485
2022-06-20T00:00:00Z,55.588242,26.863601,17.434372,0.101662,0.012122
2022-06-27T00:00:00Z,56.032663,27.94275,15.923473,0.085337,0.015776
2022-07-04T00:00:00Z,55.978491,28.214649,15.702199,0.084117,0.020545
2022-07-11T00:00:00Z,54.129321,28.625103,17.081398,0.118128,0.04605
2022-07-18T00:00:00Z,53.813338,30.52275,15.557884,0.088673,0.017354
2022-07-25T00:00:00Z,56.229464,29.058633,14.611146,0.085886,0.014872
2022-08-01T00:00:00Z,54.577302,30.646708,14.648975,0.11503,0.011985
2022-08-08T00:00:00Z,54.247125,30.598918,15.028902,0.110783,0.014273
2022-08-15T00:00:00Z,52.88861,32.31847,14.668059,0.111497,0.013364
2022-08-22T00:00:00Z,53.643405,30.683281,15.55976,0.090962,0.022591
2022-08-29T00:00:00Z,55.742806,30.043423,14.115786,0.079184,0.018801
2022-09-05T00:00:00Z,54.720137,30.73544,14.462061,0.069485,0.012877
2022-09-12T00:00:00Z,69.260836,20.582608,10.095604,0.050698,0.010253
2022-09-19T00:00:00Z,64.139843,14.870048,20.939611,0.036335,0.014163
2022-09-26T00:00:00Z,36.275128,15.533894,48.140492,0.04247,0.008016
2022-10-03T00:00:00Z,38.564287,20.967543,40.403276,0.05051,0.014384
2022-10-10T00:00:00Z,42.735024,21.52764,35.513092,0.213237,0.011007
2022-10-17T00:00:00Z,44.960561,20.863426,34.105367,0.063961,0.006685
2022-10-24T00:00:00Z,45.135618,21.401859,33.397375,0.057874,0.007274
2022-10-31T00:00:00Z,46.067607,22.267268,31.591716,0.061486,0.011923
2022-11-07T00:00:00Z,54.532574,26.351011,19.018048,0.080404,0.017964
2022-11-14T00:00:00Z,54.384056,28.130676,17.384412,0.090836,0.010021
2022-11-21T00:00:00Z,54.727767,27.988542,17.180037,0.087456,0.016197
2022-11-28T00:00:00Z,54.639555,29.214144,16.022268,0.102186,0.021847
2022-12-05T00:00:00Z,54.991567,29.071126,15.821638,0.100384,0.015285
2022-12-12T00:00:00Z,55.675569,28.99236,15.227823,0.091468,0.01278
2022-12-19T00:00:00Z,56.148981,28.75094,15.022158,0.060517,0.017404
2022-12-26T00:00:00Z,56.672574,29.272225,13.962197,0.078716,0.014288
