Serie_0 timestamps,Serie_0  T L S 1.3,Serie_0  T L S 1.2,Serie_0  T L S  Q U I C,Serie_0  T L S 1.0,Serie_0  T L S 1.1
2021-12-27T00:00:00Z,58.694914,33.139176,8.111814,0.052837,0.001258
2022-01-03T00:00:00Z,58.839387,34.883418,6.142404,0.133608,0.001182
2022-01-10T00:00:00Z,61.438305,32.040298,6.449437,0.07196,0.0
2022-01-17T00:00:00Z,58.686522,33.755655,7.412036,0.144631,0.001157
2022-01-24T00:00:00Z,58.824589,32.740825,8.329292,0.101137,0.004156
2022-01-31T00:00:00Z,61.289722,30.474445,7.99811,0.233427,0.004296
2022-02-07T00:00:00Z,63.166098,29.31275,7.360843,0.145465,0.014843
2022-02-14T00:00:00Z,61.606183,28.545227,9.589284,0.255512,0.003795
2022-02-21T00:00:00Z,65.203578,26.909679,7.578798,0.303765,0.00418
2022-02-28T00:00:00Z,60.809805,31.084989,7.730084,0.37369,0.001432
2022-03-07T00:00:00Z,60.05765,31.417353,8.29904,0.224646,0.001311
2022-03-14T00:00:00Z,58.811551,32.738701,8.315345,0.134403,0.0
2022-03-21T00:00:00Z,62.558186,27.254289,9.948131,0.236069,0.003325
2022-03-28T00:00:00Z,65.05563,22.654093,11.718636,0.570026,0.001615
2022-04-04T00:00:00Z,62.509508,28.530968,8.660117,0.296169,0.003237
2022-04-11T00:00:00Z,63.091124,29.489479,7.216705,0.202692,0.0
2022-04-18T00:00:00Z,63.112842,28.83746,7.731793,0.314988,0.002917
2022-04-25T00:00:00Z,64.941079,26.460557,8.429225,0.128934,0.040205
2022-05-02T00:00:00Z,65.353131,27.256078,7.226087,0.149955,0.01475
2022-05-09T00:00:00Z,63.702887,27.376059,8.833143,0.079243,0.008667
2022-05-16T00:00:00Z,53.853339,38.323528,7.6994,0.123734,0.0
2022-05-23T00:00:00Z,62.461282,27.596197,9.867012,0.070886,0.004623
2022-05-30T00:00:00Z,63.342414,23.725433,12.894856,0.027567,0.00973
2022-06-06T00:00:00Z,65.481185,21.943425,12.477055,0.096696,0.001639
2022-06-13T00:00:00Z,65.736016,22.337244,11.754477,0.172262,0.0
2022-06-20T00:00:00Z,63.006628,23.231555,13.223949,0.532435,0.005433
2022-06-27T00:00:00Z,58.627734,21.865402,18.951158,0.538564,0.017143
2022-07-04T00:00:00Z,61.404217,25.220577,13.183789,0.180948,0.010468
2022-07-11T00:00:00Z,54.845873,31.309971,13.654203,0.188555,0.001397
2022-07-18T00:00:00Z,63.645193,23.041202,13.224069,0.072843,0.016693
2022-07-25T00:00:00Z,65.249589,23.567417,10.844638,0.33548,0.002876
2022-08-01T00:00:00Z,52.726241,31.340029,15.890294,0.042549,0.000886
2022-08-08T00:00:00Z,52.045113,32.467143,15.286734,0.2001,0.00091
2022-08-15T00:00:00Z,60.200525,26.132283,13.588451,0.07874,0.0
2022-08-22T00:00:00Z,60.582852,26.3061,13.018999,0.089367,0.002681
2022-08-29T00:00:00Z,61.259624,25.793926,12.518201,0.417781,0.010468
2022-09-05T00:00:00Z,62.273819,21.159765,16.449252,0.11634,0.000825
2022-09-12T00:00:00Z,61.018145,27.928422,10.997716,0.055718,0.0
2022-09-19T00:00:00Z,71.139841,20.685197,8.115492,0.058608,0.000862
2022-09-26T00:00:00Z,69.837238,22.242981,7.562908,0.356173,0.0007
2022-10-03T00:00:00Z,72.472892,20.139095,7.330242,0.055549,0.002222
2022-10-10T00:00:00Z,68.599235,23.247471,8.075404,0.077103,0.000787
2022-10-17T00:00:00Z,59.623618,25.468666,14.859631,0.048085,0.0
2022-10-24T00:00:00Z,71.517659,19.707095,8.619715,0.151811,0.003721
2022-10-31T00:00:00Z,69.897285,21.94677,8.028584,0.114969,0.012392
2022-11-07T00:00:00Z,66.009883,24.004226,9.935156,0.045176,0.00556
2022-11-14T00:00:00Z,56.73857,34.889573,8.336404,0.033368,0.002085
2022-11-21T00:00:00Z,71.551802,18.083625,10.191555,0.163955,0.009063
2022-11-28T00:00:00Z,69.61168,19.945682,9.967781,0.462205,0.012652
2022-12-05T00:00:00Z,66.090705,21.718016,12.043249,0.136776,0.011254
2022-12-12T00:00:00Z,65.257307,23.335939,11.383873,0.007627,0.015253
2022-12-19T00:00:00Z,63.102659,23.282318,13.494779,0.103446,0.016799
2022-12-26T00:00:00Z,67.499102,20.390392,12.062861,0.041048,0.006597
