Serie_0 timestamps,Serie_0  T L S 1.3,Serie_0  T L S  Q U I C,Serie_0  T L S 1.2,Serie_0  T L S 1.0,Serie_0  T L S 1.1
2021-12-27T00:00:00Z,61.929995,26.809749,11.020126,0.235287,0.004843
2022-01-03T00:00:00Z,61.783617,27.219678,10.706976,0.286015,0.003714
2022-01-10T00:00:00Z,61.371474,26.523635,11.812627,0.287485,0.004779
2022-01-17T00:00:00Z,61.523207,27.173469,10.997702,0.303677,0.001944
2022-01-24T00:00:00Z,61.109511,29.065531,9.570784,0.253814,0.00036
2022-01-31T00:00:00Z,60.551143,28.739954,10.456048,0.250975,0.00188
2022-02-07T00:00:00Z,60.697401,29.191587,9.798104,0.306067,0.006841
2022-02-14T00:00:00Z,58.05755,31.632827,10.068933,0.237555,0.003135
2022-02-21T00:00:00Z,63.080568,26.733658,9.994553,0.185888,0.005333
2022-02-28T00:00:00Z,58.64688,30.181151,10.92021,0.248685,0.003075
2022-03-07T00:00:00Z,58.777476,29.418354,11.573496,0.228981,0.001693
2022-03-14T00:00:00Z,60.549311,28.278543,11.01432,0.156286,0.00154
2022-03-21T00:00:00Z,59.249707,30.239854,10.156371,0.347281,0.006787
2022-03-28T00:00:00Z,57.099752,32.547474,10.121594,0.228927,0.002252
2022-04-04T00:00:00Z,52.474445,35.802585,11.544295,0.176251,0.002424
2022-04-11T00:00:00Z,58.717989,30.491033,10.435821,0.349283,0.005874
2022-04-18T00:00:00Z,61.26387,28.69171,9.831642,0.208025,0.004753
2022-04-25T00:00:00Z,62.051987,27.513411,10.195938,0.234147,0.004517
2022-05-02T00:00:00Z,56.522319,30.290305,13.049324,0.13661,0.001442
2022-05-09T00:00:00Z,58.639274,30.729753,10.520367,0.110203,0.000402
2022-05-16T00:00:00Z,62.673413,28.868229,8.273337,0.181137,0.003884
2022-05-23T00:00:00Z,56.643497,33.582863,9.665531,0.100307,0.007802
2022-05-30T00:00:00Z,57.786363,31.648132,10.336142,0.224193,0.005171
2022-06-06T00:00:00Z,58.842391,29.807993,10.96034,0.386988,0.002288
2022-06-13T00:00:00Z,61.255472,29.635791,8.990019,0.111364,0.007354
2022-06-20T00:00:00Z,59.935342,29.822327,10.07763,0.143986,0.020715
2022-06-27T00:00:00Z,62.003369,28.854692,8.946946,0.191476,0.003516
2022-07-04T00:00:00Z,59.249367,31.022376,9.597912,0.128428,0.001917
2022-07-11T00:00:00Z,55.917837,33.846911,10.049095,0.178695,0.007461
2022-07-18T00:00:00Z,57.838007,33.115001,8.93908,0.101951,0.00596
2022-07-25T00:00:00Z,57.55396,32.625851,9.543172,0.26993,0.007088
2022-08-01T00:00:00Z,50.315055,36.580983,13.020919,0.082409,0.000634
2022-08-08T00:00:00Z,57.445709,32.707334,9.746429,0.099259,0.001268
2022-08-15T00:00:00Z,57.223311,32.223831,10.452067,0.098366,0.002425
2022-08-22T00:00:00Z,53.058256,37.901612,8.898189,0.133686,0.008256
2022-08-29T00:00:00Z,54.9899,36.741217,8.142673,0.123903,0.002307
2022-09-05T00:00:00Z,56.371503,33.729558,9.716195,0.178401,0.004343
2022-09-12T00:00:00Z,57.919314,33.293247,8.708797,0.075888,0.002754
2022-09-19T00:00:00Z,52.533905,38.732525,8.556586,0.175636,0.001348
2022-09-26T00:00:00Z,59.96094,30.524954,9.423409,0.086767,0.00393
2022-10-03T00:00:00Z,60.279551,29.714331,9.925798,0.079693,0.000628
2022-10-10T00:00:00Z,60.365018,30.884251,8.646402,0.102678,0.001651
2022-10-17T00:00:00Z,59.539223,32.52014,7.862715,0.07407,0.003852
2022-10-24T00:00:00Z,59.879764,32.613192,7.377992,0.119227,0.009825
2022-10-31T00:00:00Z,59.611397,31.937372,8.365339,0.080985,0.004908
2022-11-07T00:00:00Z,60.836593,31.446915,7.636892,0.074971,0.004628
2022-11-14T00:00:00Z,56.62538,34.745901,8.534675,0.0886,0.005443
2022-11-21T00:00:00Z,56.734911,34.580687,8.61512,0.066024,0.003257
2022-11-28T00:00:00Z,54.903145,35.279583,9.758318,0.053463,0.005491
2022-12-05T00:00:00Z,57.33506,32.91329,9.695076,0.050256,0.006318
2022-12-12T00:00:00Z,57.925817,34.088291,7.901973,0.079274,0.004645
2022-12-19T00:00:00Z,55.308834,36.249822,8.353707,0.077552,0.010085
2022-12-26T00:00:00Z,54.548803,37.819562,7.569232,0.053196,0.009207
