Serie_0 timestamps,Serie_0  T L S 1.3,Serie_0  T L S  Q U I C,Serie_0  T L S 1.2,Serie_0  T L S 1.0,Serie_0  T L S 1.1
2021-12-27T00:00:00Z,67.834797,16.779537,15.175867,0.201254,0.008544
2022-01-03T00:00:00Z,68.013594,16.28374,15.458784,0.237529,0.006352
2022-01-10T00:00:00Z,68.201808,15.883617,15.673974,0.237069,0.003532
2022-01-17T00:00:00Z,67.692916,16.353557,15.710984,0.228668,0.013876
2022-01-24T00:00:00Z,67.256457,17.112505,15.417475,0.206652,0.006911
2022-01-31T00:00:00Z,69.855803,15.978628,13.974896,0.182566,0.008107
2022-02-07T00:00:00Z,71.699978,14.675806,13.411747,0.206927,0.005541
2022-02-14T00:00:00Z,72.63244,13.997848,13.200119,0.165113,0.00448
2022-02-21T00:00:00Z,73.308063,13.634813,12.884903,0.162979,0.009243
2022-02-28T00:00:00Z,75.339186,13.152002,11.341241,0.156742,0.010829
2022-03-07T00:00:00Z,76.130522,12.599285,11.097966,0.167054,0.005173
2022-03-14T00:00:00Z,73.509402,13.483157,12.839043,0.162591,0.005807
2022-03-21T00:00:00Z,70.8357,14.332769,14.664613,0.16344,0.003479
2022-03-28T00:00:00Z,70.603516,15.604882,13.646608,0.137082,0.007912
2022-04-04T00:00:00Z,70.338655,15.41898,13.956736,0.274291,0.011338
2022-04-11T00:00:00Z,69.504538,16.241782,14.047413,0.202045,0.004221
2022-04-18T00:00:00Z,70.132257,16.50865,13.181324,0.163713,0.014056
2022-04-25T00:00:00Z,68.992791,16.738088,14.062721,0.192526,0.013875
2022-05-02T00:00:00Z,68.964062,16.911113,13.928607,0.189994,0.006224
2022-05-09T00:00:00Z,72.321363,15.764075,11.679122,0.226575,0.008864
2022-05-16T00:00:00Z,73.354916,15.363153,11.133229,0.140451,0.00825
2022-05-23T00:00:00Z,71.085713,16.736572,12.005134,0.156135,0.016446
2022-05-30T00:00:00Z,70.990441,15.666496,13.175645,0.145373,0.022045
2022-06-06T00:00:00Z,71.372477,15.764287,12.695609,0.138097,0.029529
2022-06-13T00:00:00Z,70.940688,16.218481,12.683642,0.124076,0.033112
2022-06-20T00:00:00Z,67.365967,18.247515,14.185168,0.178586,0.022764
2022-06-27T00:00:00Z,68.953338,18.726183,12.172924,0.134511,0.013044
2022-07-04T00:00:00Z,69.437612,18.753392,11.643808,0.134264,0.030923
2022-07-11T00:00:00Z,72.074804,16.434563,11.376492,0.101637,0.012505
2022-07-18T00:00:00Z,71.798445,16.993143,11.070784,0.122093,0.015535
2022-07-25T00:00:00Z,71.798223,16.699198,11.267777,0.224713,0.010089
2022-08-01T00:00:00Z,73.153851,16.916614,9.800638,0.121929,0.006969
2022-08-08T00:00:00Z,72.317104,17.864763,9.684967,0.118989,0.014177
2022-08-15T00:00:00Z,71.325268,18.61161,9.95267,0.106125,0.004327
2022-08-22T00:00:00Z,71.773296,17.4578,10.662128,0.102205,0.004571
2022-08-29T00:00:00Z,70.484027,18.749649,10.673059,0.090691,0.002575
2022-09-05T00:00:00Z,68.890916,20.194822,10.784355,0.11797,0.011938
2022-09-12T00:00:00Z,63.445552,23.482787,12.950924,0.115488,0.005249
2022-09-19T00:00:00Z,63.012084,23.82822,13.057351,0.098337,0.004009
2022-09-26T00:00:00Z,63.57903,23.58647,12.681517,0.135566,0.017417
2022-10-03T00:00:00Z,62.869353,24.552946,12.425253,0.147884,0.004564
2022-10-10T00:00:00Z,65.203174,21.594258,13.119375,0.078162,0.005031
2022-10-17T00:00:00Z,64.738996,23.537544,11.648931,0.071709,0.00282
2022-10-24T00:00:00Z,63.149546,23.722922,13.054248,0.069087,0.004197
2022-10-31T00:00:00Z,63.565012,23.72446,12.639249,0.066714,0.004565
2022-11-07T00:00:00Z,63.485543,23.854812,12.577535,0.077458,0.004651
2022-11-14T00:00:00Z,63.315849,23.593514,13.012996,0.071841,0.005799
2022-11-21T00:00:00Z,63.9832,23.494214,12.430438,0.086901,0.005247
2022-11-28T00:00:00Z,62.819272,24.013825,13.09142,0.069998,0.005485
2022-12-05T00:00:00Z,63.633797,23.057126,13.231286,0.07054,0.007252
2022-12-12T00:00:00Z,62.389456,24.525052,13.010728,0.068018,0.006746
2022-12-19T00:00:00Z,60.899964,24.785227,14.212427,0.095867,0.006515
2022-12-26T00:00:00Z,61.573061,25.978611,12.341196,0.098997,0.008135
