Serie_0 timestamps,Serie_0  T L S 1.3,Serie_0  T L S  Q U I C,Serie_0  T L S 1.2,Serie_0  T L S 1.0,Serie_0  T L S 1.1
2021-12-27T00:00:00Z,53.086543,26.598755,20.103399,0.2011,0.010204
2022-01-03T00:00:00Z,52.393586,24.678919,22.633989,0.279927,0.013579
2022-01-10T00:00:00Z,42.503188,44.322423,13.016803,0.152554,0.005032
2022-01-17T00:00:00Z,43.99498,43.681074,12.186828,0.1287,0.008418
2022-01-24T00:00:00Z,36.791684,52.911097,10.182839,0.111811,0.002568
2022-01-31T00:00:00Z,52.789245,32.743378,14.333144,0.127092,0.00714
2022-02-07T00:00:00Z,60.38455,22.842991,16.574671,0.192869,0.004919
2022-02-14T00:00:00Z,53.275695,27.25302,19.288793,0.171653,0.010839
2022-02-21T00:00:00Z,52.420453,29.71803,17.69161,0.162151,0.007756
2022-02-28T00:00:00Z,50.589143,32.385641,16.872615,0.145951,0.00665
2022-03-07T00:00:00Z,51.834533,30.831311,17.169414,0.152799,0.011943
2022-03-14T00:00:00Z,53.887028,29.479224,16.518313,0.109747,0.005687
2022-03-21T00:00:00Z,56.026698,29.293684,14.492742,0.142685,0.044192
2022-03-28T00:00:00Z,52.602703,24.423811,22.703134,0.263695,0.006657
2022-04-04T00:00:00Z,49.412186,24.483901,25.722299,0.375617,0.005997
2022-04-11T00:00:00Z,54.209201,26.592558,19.02069,0.16796,0.009592
2022-04-18T00:00:00Z,53.353188,24.534812,21.943936,0.159375,0.00869
2022-04-25T00:00:00Z,53.243985,24.968658,21.526547,0.246834,0.013976
2022-05-02T00:00:00Z,51.458498,24.48066,23.8921,0.163649,0.005093
2022-05-09T00:00:00Z,53.899289,26.948793,18.912273,0.232268,0.007377
2022-05-16T00:00:00Z,56.00286,25.78146,17.943719,0.205393,0.066568
2022-05-23T00:00:00Z,57.537077,24.463397,17.777588,0.215115,0.006823
2022-05-30T00:00:00Z,56.252308,23.407967,20.195214,0.138056,0.006455
2022-06-06T00:00:00Z,54.746968,26.262382,18.759467,0.224045,0.007138
2022-06-13T00:00:00Z,56.005184,25.761045,18.082977,0.14104,0.009753
2022-06-20T00:00:00Z,53.94028,26.326866,19.590646,0.137443,0.004766
2022-06-27T00:00:00Z,53.485113,28.853491,17.479728,0.176134,0.005535
2022-07-04T00:00:00Z,53.278851,27.884694,18.674821,0.157749,0.003884
2022-07-11T00:00:00Z,52.068165,28.652726,19.070746,0.195635,0.012729
2022-07-18T00:00:00Z,52.701863,27.848786,19.289923,0.153175,0.006252
2022-07-25T00:00:00Z,52.858605,29.832073,17.033772,0.270184,0.005367
2022-08-01T00:00:00Z,54.610082,32.648333,12.607751,0.106672,0.027163
2022-08-08T00:00:00Z,58.375364,28.453038,13.052636,0.112353,0.006609
2022-08-15T00:00:00Z,56.257052,30.855899,12.778889,0.099177,0.008982
2022-08-22T00:00:00Z,53.830016,32.803158,13.20906,0.150679,0.007086
2022-08-29T00:00:00Z,54.192907,33.653722,11.984069,0.129072,0.04023
2022-09-05T00:00:00Z,55.43428,33.621421,10.762598,0.170413,0.011288
2022-09-12T00:00:00Z,55.308161,33.841699,10.736326,0.105801,0.008012
2022-09-19T00:00:00Z,58.600863,30.308789,10.980727,0.104448,0.005172
2022-09-26T00:00:00Z,63.377842,25.69472,10.793231,0.131885,0.002322
2022-10-03T00:00:00Z,61.775946,26.229599,11.839132,0.144753,0.010569
2022-10-10T00:00:00Z,65.905015,23.472965,10.465607,0.145432,0.010981
2022-10-17T00:00:00Z,64.618741,23.780135,11.481771,0.115242,0.00411
2022-10-24T00:00:00Z,62.834419,25.278328,11.640051,0.237052,0.010151
2022-10-31T00:00:00Z,66.622063,21.707607,11.542224,0.116559,0.011547
2022-11-07T00:00:00Z,66.734458,20.82062,12.341574,0.094315,0.009033
2022-11-14T00:00:00Z,63.895817,22.605623,13.365294,0.124302,0.008965
2022-11-21T00:00:00Z,63.637603,23.603349,12.592048,0.151236,0.015764
2022-11-28T00:00:00Z,64.440187,22.498528,12.786595,0.261218,0.013472
2022-12-05T00:00:00Z,62.904059,23.731719,13.14152,0.209392,0.013309
2022-12-12T00:00:00Z,61.782039,25.569917,12.54873,0.072774,0.026541
2022-12-19T00:00:00Z,60.600986,24.154846,15.040172,0.18876,0.015236
2022-12-26T00:00:00Z,63.426121,23.415787,12.721546,0.404555,0.031991
