Serie_0 timestamps,Serie_0  T L S 1.3,Serie_0  T L S  Q U I C,Serie_0  T L S 1.2,Serie_0  T L S 1.0,Serie_0  T L S 1.1
2021-12-27T00:00:00Z,53.266687,26.69898,19.862668,0.171665,0.0
2022-01-03T00:00:00Z,61.730366,21.754316,16.275821,0.239497,0.0
2022-01-10T00:00:00Z,54.921983,25.552321,19.3396,0.186095,0.0
2022-01-17T00:00:00Z,58.423289,25.584917,15.850144,0.14165,0.0
2022-01-24T00:00:00Z,53.544996,27.893382,18.014588,0.547034,0.0
2022-01-31T00:00:00Z,56.652108,24.930068,17.887815,0.530009,0.0
2022-02-07T00:00:00Z,54.00391,29.331503,16.144598,0.370232,0.149757
2022-02-14T00:00:00Z,61.266884,23.835421,14.639148,0.258548,0.0
2022-02-21T00:00:00Z,56.934421,27.04215,15.782868,0.235331,0.00523
2022-02-28T00:00:00Z,54.385155,27.049483,18.449963,0.115399,0.0
2022-03-07T00:00:00Z,57.094218,26.723429,15.688035,0.317776,0.176542
2022-03-14T00:00:00Z,56.90465,27.272194,15.52372,0.293565,0.005871
2022-03-21T00:00:00Z,57.152818,28.727484,13.625799,0.435793,0.058106
2022-03-28T00:00:00Z,52.546493,26.9357,20.359791,0.158016,0.0
2022-04-04T00:00:00Z,45.843432,37.560591,16.517208,0.078769,0.0
2022-04-11T00:00:00Z,54.215888,30.333146,15.344709,0.106257,0.0
2022-04-18T00:00:00Z,52.883703,33.930943,12.843863,0.341491,0.0
2022-04-25T00:00:00Z,56.615155,29.631757,13.414144,0.338944,0.0
2022-05-02T00:00:00Z,56.760269,31.758856,11.322674,0.158201,0.0
2022-05-09T00:00:00Z,57.596223,29.135788,13.25006,0.01793,0.0
2022-05-16T00:00:00Z,62.482029,22.519984,14.514923,0.483064,0.0
2022-05-23T00:00:00Z,51.891161,27.168201,20.467197,0.473441,0.0
2022-05-30T00:00:00Z,52.229476,27.915468,19.744412,0.110644,0.0
2022-06-06T00:00:00Z,52.641373,30.993487,15.99297,0.37217,0.0
2022-06-13T00:00:00Z,57.731897,29.273517,12.893437,0.095198,0.00595
2022-06-20T00:00:00Z,59.258049,25.461677,15.182219,0.092608,0.005448
2022-06-27T00:00:00Z,55.942419,31.674636,12.024308,0.358637,0.0
2022-07-04T00:00:00Z,55.513957,33.410739,10.923653,0.137434,0.014217
2022-07-11T00:00:00Z,60.53173,26.820511,12.393593,0.254165,0.0
2022-07-18T00:00:00Z,54.483344,32.549592,12.872827,0.094237,0.0
2022-07-25T00:00:00Z,57.30218,30.452923,11.952616,0.292282,0.0
2022-08-01T00:00:00Z,58.71826,31.272207,9.732212,0.27732,0.0
2022-08-08T00:00:00Z,54.578249,35.177719,9.840849,0.392573,0.01061
2022-08-15T00:00:00Z,52.594831,35.077115,12.239475,0.088579,0.0
2022-08-22T00:00:00Z,57.938888,25.606898,16.412035,0.042178,0.0
2022-08-29T00:00:00Z,65.082569,25.093578,9.691743,0.13211,0.0
2022-09-05T00:00:00Z,56.464121,28.425942,15.088631,0.017044,0.004261
2022-09-12T00:00:00Z,54.998391,35.803926,9.009975,0.187708,0.0
2022-09-19T00:00:00Z,60.790178,29.062385,10.147437,0.0,0.0
2022-09-26T00:00:00Z,59.502397,22.656928,17.758503,0.082173,0.0
2022-10-03T00:00:00Z,56.212592,30.084155,13.662751,0.040502,0.0
2022-10-10T00:00:00Z,60.380913,23.367518,16.241105,0.005232,0.005232
2022-10-17T00:00:00Z,57.823061,34.081509,8.014728,0.025219,0.055483
2022-10-24T00:00:00Z,61.290621,26.400333,12.253495,0.041663,0.013888
2022-10-31T00:00:00Z,61.940614,25.991879,12.059047,0.0,0.00846
2022-11-07T00:00:00Z,69.553193,20.547057,9.800363,0.090744,0.008642
2022-11-14T00:00:00Z,61.376764,27.440228,11.02581,0.142575,0.014623
2022-11-21T00:00:00Z,61.37292,26.14114,12.334971,0.136167,0.014801
2022-11-28T00:00:00Z,66.912781,18.400378,14.632283,0.047283,0.007274
2022-12-05T00:00:00Z,63.828644,22.855169,13.216383,0.095966,0.003839
2022-12-12T00:00:00Z,63.389891,25.464584,11.01984,0.062842,0.062842
2022-12-19T00:00:00Z,67.603596,18.388964,13.955771,0.036168,0.015501
2022-12-26T00:00:00Z,59.854796,28.326589,11.802745,0.007935,0.007935
