Serie_0 timestamps,Serie_0  T L S 1.3,Serie_0  T L S 1.2,Serie_0  T L S  Q U I C,Serie_0  T L S 1.0,Serie_0  T L S 1.1
2021-12-27T00:00:00Z,57.53412,23.802316,18.51034,0.151605,0.001618
2022-01-03T00:00:00Z,58.942209,22.575324,18.31874,0.163503,0.000225
2022-01-10T00:00:00Z,59.160278,18.490682,22.158431,0.188932,0.001677
2022-01-17T00:00:00Z,60.433547,17.447698,21.93185,0.186555,0.00035
2022-01-24T00:00:00Z,56.408645,17.252555,26.194649,0.142879,0.001272
2022-01-31T00:00:00Z,60.976051,18.632213,20.246524,0.143447,0.001764
2022-02-07T00:00:00Z,63.813896,19.436399,16.581664,0.165782,0.002259
2022-02-14T00:00:00Z,60.676301,21.08671,18.076594,0.158676,0.001719
2022-02-21T00:00:00Z,60.231129,20.712562,18.866876,0.187122,0.002312
2022-02-28T00:00:00Z,60.036175,20.460421,19.35883,0.143284,0.001289
2022-03-07T00:00:00Z,59.177039,20.256142,20.37882,0.185754,0.002245
2022-03-14T00:00:00Z,56.41013,18.77451,24.61453,0.13797,0.06286
2022-03-21T00:00:00Z,55.552408,18.530456,25.753292,0.163749,9.4e-05
2022-03-28T00:00:00Z,58.276019,23.040474,18.497529,0.18413,0.001848
2022-04-04T00:00:00Z,59.648479,21.969628,18.076188,0.304679,0.001026
2022-04-11T00:00:00Z,58.005413,23.737782,18.091038,0.153251,0.012515
2022-04-18T00:00:00Z,58.924259,23.585481,17.289329,0.199582,0.001349
2022-04-25T00:00:00Z,60.193595,22.48167,17.005147,0.314748,0.004839
2022-05-02T00:00:00Z,60.671409,22.360547,16.781338,0.186151,0.000555
2022-05-09T00:00:00Z,60.236879,23.091359,16.477729,0.193252,0.000781
2022-05-16T00:00:00Z,58.099586,23.077035,18.611299,0.211635,0.000446
2022-05-23T00:00:00Z,59.635154,22.769641,17.397683,0.197193,0.000328
2022-05-30T00:00:00Z,57.882107,23.748113,18.179184,0.189738,0.000859
2022-06-06T00:00:00Z,57.874214,22.968961,18.951616,0.204552,0.000657
2022-06-13T00:00:00Z,59.621249,22.102562,18.101667,0.174095,0.000426
2022-06-20T00:00:00Z,60.087791,21.185394,18.574656,0.15006,0.002099
2022-06-27T00:00:00Z,57.83063,22.719531,19.185367,0.263918,0.000553
2022-07-04T00:00:00Z,56.436055,22.834508,20.513574,0.214428,0.001434
2022-07-11T00:00:00Z,56.997685,22.431878,20.374951,0.194319,0.001168
2022-07-18T00:00:00Z,55.863103,21.417257,22.544655,0.173659,0.001326
2022-07-25T00:00:00Z,55.743752,23.013081,21.020218,0.220954,0.001995
2022-08-01T00:00:00Z,56.883401,22.209587,20.737577,0.168459,0.000976
2022-08-08T00:00:00Z,55.758548,20.930657,23.107617,0.201815,0.001364
2022-08-15T00:00:00Z,53.805887,21.063017,24.997888,0.129137,0.004071
2022-08-22T00:00:00Z,58.110343,20.037116,21.675225,0.175797,0.00152
2022-08-29T00:00:00Z,61.156552,19.338538,19.412677,0.09214,9.3e-05
2022-09-05T00:00:00Z,54.908043,23.519827,21.459459,0.112193,0.000478
2022-09-12T00:00:00Z,53.239629,22.580343,24.083308,0.094405,0.002314
2022-09-19T00:00:00Z,51.438102,25.531566,22.944125,0.085306,0.0009
2022-09-26T00:00:00Z,56.724562,22.027305,21.125412,0.122463,0.000257
2022-10-03T00:00:00Z,59.098642,19.973434,20.829331,0.096403,0.002189
2022-10-10T00:00:00Z,60.514512,19.024689,20.389727,0.070381,0.000691
2022-10-17T00:00:00Z,57.543554,21.86381,20.488846,0.101662,0.002127
2022-10-24T00:00:00Z,59.582861,20.109149,20.232971,0.073288,0.001731
2022-10-31T00:00:00Z,59.222668,19.60945,21.078392,0.087248,0.002241
2022-11-07T00:00:00Z,59.187234,20.412695,20.335167,0.062718,0.002185
2022-11-14T00:00:00Z,57.770084,21.464821,20.689178,0.073681,0.002235
2022-11-21T00:00:00Z,59.246526,18.448939,22.233899,0.066535,0.004101
2022-11-28T00:00:00Z,59.514626,19.00229,21.395995,0.080887,0.006201
2022-12-05T00:00:00Z,60.516254,18.841434,20.503404,0.127783,0.011124
2022-12-12T00:00:00Z,60.256751,18.193755,21.455328,0.085131,0.009035
2022-12-19T00:00:00Z,59.589571,19.121711,21.109455,0.162001,0.017262
2022-12-26T00:00:00Z,57.484843,18.791354,23.598736,0.112277,0.012789
