Serie_0 timestamps,Serie_0  T L S 1.3,Serie_0  T L S  Q U I C,Serie_0  T L S 1.2,Serie_0  T L S 1.0,Serie_0  T L S 1.1
2021-12-27T00:00:00Z,65.34744,23.759143,10.527691,0.365726,0.0
2022-01-03T00:00:00Z,68.573186,18.628536,12.423124,0.375154,0.0
2022-01-10T00:00:00Z,69.910463,18.658911,11.23456,0.196066,0.0
2022-01-17T00:00:00Z,72.331884,15.819115,11.508866,0.340136,0.0
2022-01-24T00:00:00Z,67.078744,22.615421,10.270682,0.029295,0.005859
2022-01-31T00:00:00Z,73.581671,16.926434,9.169784,0.316916,0.005195
2022-02-07T00:00:00Z,66.340753,23.67901,9.93343,0.046807,0.0
2022-02-14T00:00:00Z,70.691917,21.789972,7.518111,0.0,0.0
2022-02-21T00:00:00Z,70.328956,21.94123,7.346249,0.383565,0.0
2022-02-28T00:00:00Z,67.76273,20.947424,10.887693,0.390325,0.011828
2022-03-07T00:00:00Z,68.679624,19.655391,11.494892,0.153084,0.017009
2022-03-14T00:00:00Z,68.999394,13.168697,17.751161,0.080748,0.0
2022-03-21T00:00:00Z,69.471454,14.987235,15.182791,0.35852,0.0
2022-03-28T00:00:00Z,70.462036,18.145862,11.386109,0.005993,0.0
2022-04-04T00:00:00Z,68.034381,22.711588,9.241483,0.012548,0.0
2022-04-11T00:00:00Z,68.227472,21.778186,9.393125,0.594143,0.007073
2022-04-18T00:00:00Z,65.478277,23.602635,10.296695,0.622394,0.0
2022-04-25T00:00:00Z,68.497567,22.034005,9.348334,0.120094,0.0
2022-05-02T00:00:00Z,72.398892,19.923645,7.6439,0.033563,0.0
2022-05-09T00:00:00Z,61.93691,27.655634,10.359661,0.041821,0.005974
2022-05-16T00:00:00Z,64.819531,20.687555,14.343446,0.143933,0.005536
2022-05-23T00:00:00Z,57.191167,21.1294,21.524609,0.154824,0.0
2022-05-30T00:00:00Z,57.787277,14.237643,27.911418,0.063662,0.0
2022-06-06T00:00:00Z,63.086281,22.410757,14.302865,0.18809,0.012006
2022-06-13T00:00:00Z,59.932006,22.292375,17.767525,0.0,0.008095
2022-06-20T00:00:00Z,48.571559,25.310976,26.012667,0.100241,0.004556
2022-06-27T00:00:00Z,57.722953,25.059998,17.140252,0.076798,0.0
2022-07-04T00:00:00Z,67.292137,18.624512,13.99302,0.090331,0.0
2022-07-11T00:00:00Z,57.091126,23.860311,19.01384,0.019842,0.014882
2022-07-18T00:00:00Z,60.777737,28.02264,11.168178,0.031445,0.0
2022-07-25T00:00:00Z,57.965514,25.098753,16.849861,0.081579,0.004294
2022-08-01T00:00:00Z,65.918463,25.024795,8.61304,0.443702,0.0
2022-08-08T00:00:00Z,53.463701,25.251363,20.978187,0.302488,0.00426
2022-08-15T00:00:00Z,61.5122,24.599417,13.874727,0.009104,0.004552
2022-08-22T00:00:00Z,52.717885,35.304131,11.779392,0.198593,0.0
2022-08-29T00:00:00Z,63.854895,24.85015,11.107642,0.187313,0.0
2022-09-05T00:00:00Z,56.196788,25.024187,18.653251,0.125774,0.0
2022-09-12T00:00:00Z,62.536889,26.953765,10.49295,0.016395,0.0
2022-09-19T00:00:00Z,65.6795,19.898463,14.389132,0.032906,0.0
2022-09-26T00:00:00Z,70.325556,19.240369,10.417797,0.010852,0.005426
2022-10-03T00:00:00Z,61.929435,26.839378,11.023933,0.172712,0.034542
2022-10-10T00:00:00Z,68.801554,23.177036,7.959086,0.062324,0.0
2022-10-17T00:00:00Z,50.912351,23.176177,25.907956,0.003516,0.0
2022-10-24T00:00:00Z,71.17297,22.201296,6.588067,0.037668,0.0
2022-10-31T00:00:00Z,69.930693,17.717892,12.312696,0.038719,0.0
2022-11-07T00:00:00Z,65.935535,19.402516,14.559748,0.09827,0.003931
2022-11-14T00:00:00Z,62.169608,19.112501,18.609932,0.107959,0.0
2022-11-21T00:00:00Z,62.37904,23.082892,14.109001,0.424502,0.004565
2022-11-28T00:00:00Z,57.106711,34.945179,7.924013,0.024097,0.0
2022-12-05T00:00:00Z,63.910129,27.721137,8.17993,0.188804,0.0
2022-12-12T00:00:00Z,57.863197,26.745128,15.359283,0.032392,0.0
2022-12-19T00:00:00Z,61.69551,26.72209,11.559778,0.022622,0.0
2022-12-26T00:00:00Z,65.877889,28.157244,5.922231,0.038373,0.004264
