anomaly_count,category_code,confirmed_count,failure_count,measurement_count,measurement_start_day,ok_count
5,ALDR,0,18,1271,2022-01-01,1248
1,ALDR,0,19,1312,2022-01-02,1292
1,ALDR,0,10,699,2022-01-03,688
0,ALDR,0,6,1004,2022-01-04,998
4,ALDR,0,20,1351,2022-01-05,1327
11,ALDR,0,15,1112,2022-01-06,1086
2,ALDR,0,16,1089,2022-01-07,1071
2,ALDR,0,15,1377,2022-01-08,1360
4,ALDR,0,25,1358,2022-01-09,1329
26,ALDR,0,8,1293,2022-01-10,1259
18,ALDR,0,16,1266,2022-01-11,1232
12,ALDR,0,17,1534,2022-01-12,1505
3,ALDR,0,14,846,2022-01-13,829
5,ALDR,0,14,561,2022-01-14,542
3,ALDR,0,22,1163,2022-01-15,1138
7,ALDR,0,25,1555,2022-01-16,1523
5,ALDR,15,20,1160,2022-01-17,1120
18,ALDR,7,10,1035,2022-01-18,1000
10,ALDR,7,28,1225,2022-01-19,1180
4,ALDR,2,20,1618,2022-01-20,1592
1,ALDR,0,15,1662,2022-01-21,1646
3,ALDR,0,29,1518,2022-01-22,1486
9,ALDR,1,25,1556,2022-01-23,1521
5,ALDR,10,9,1548,2022-01-24,1524
3,ALDR,20,19,1825,2022-01-25,1783
5,ALDR,14,26,1369,2022-01-26,1324
1,ALDR,4,9,567,2022-01-27,553
7,ALDR,2,0,412,2022-01-28,403
0,ALDR,0,1,528,2022-01-29,527
0,ALDR,0,16,632,2022-01-30,616
7,ALDR,0,15,1101,2022-01-31,1079
4,ALDR,0,15,749,2022-02-01,730
4,ALDR,0,26,1370,2022-02-02,1340
3,ALDR,0,4,1129,2022-02-03,1122
9,ALDR,0,14,1177,2022-02-04,1154
3,ALDR,0,20,1487,2022-02-05,1464
3,ALDR,0,24,1516,2022-02-06,1489
4,ALDR,0,19,1199,2022-02-07,1176
28,ALDR,0,11,1093,2022-02-08,1054
2,ALDR,0,15,1148,2022-02-09,1131
7,ALDR,0,18,1337,2022-02-10,1312
7,ALDR,0,19,2020,2022-02-11,1994
16,ALDR,0,41,1863,2022-02-12,1806
39,ALDR,0,45,1928,2022-02-13,1844
6,ALDR,0,28,1413,2022-02-14,1379
3,ALDR,0,6,319,2022-02-15,310
0,ALDR,0,4,277,2022-02-16,273
1,ALDR,0,1,255,2022-02-17,253
0,ALDR,0,0,548,2022-02-18,548
2,ALDR,0,16,1276,2022-02-19,1258
4,ALDR,0,22,979,2022-02-20,953
8,ALDR,0,12,1059,2022-02-21,1039
12,ALDR,0,23,2051,2022-02-22,2016
8,ALDR,0,31,1524,2022-02-23,1485
7,ALDR,0,14,1032,2022-02-24,1011
1,ALDR,0,8,542,2022-02-25,533
2,ALDR,0,13,725,2022-02-26,710
0,ALDR,0,4,827,2022-02-27,823
0,ALDR,0,8,632,2022-02-28,624
2,ALDR,0,5,830,2022-03-01,823
6,ALDR,0,6,1290,2022-03-02,1278
6,ALDR,0,12,812,2022-03-03,794
9,ALDR,0,14,993,2022-03-04,970
3,ALDR,0,12,975,2022-03-05,960
5,ALDR,0,10,1169,2022-03-06,1154
3,ALDR,0,4,951,2022-03-07,944
9,ALDR,0,5,456,2022-03-08,442
2,ALDR,0,5,702,2022-03-09,695
2,ALDR,0,6,1032,2022-03-10,1024
1,ALDR,0,15,627,2022-03-11,611
2,ALDR,0,9,821,2022-03-12,810
1,ALDR,0,11,673,2022-03-13,661
1,ALDR,0,7,727,2022-03-14,719
1,ALDR,0,12,913,2022-03-15,900
8,ALDR,0,12,730,2022-03-16,710
5,ALDR,0,2,930,2022-03-17,923
7,ALDR,0,6,1065,2022-03-18,1052
1,ALDR,0,9,451,2022-03-19,441
0,ALDR,0,8,617,2022-03-20,609
7,ALDR,0,17,526,2022-03-21,502
5,ALDR,0,6,650,2022-03-22,639
4,ALDR,0,3,714,2022-03-23,707
13,ALDR,0,11,736,2022-03-24,712
18,ALDR,0,4,939,2022-03-25,917
3,ALDR,0,29,1171,2022-03-26,1139
5,ALDR,0,34,844,2022-03-27,805
6,ALDR,0,31,1071,2022-03-28,1034
4,ALDR,0,32,1249,2022-03-29,1213
4,ALDR,0,68,1413,2022-03-30,1341
3,ALDR,0,51,1386,2022-03-31,1332
17,ALDR,0,44,1319,2022-04-01,1258
4,ALDR,0,9,1342,2022-04-02,1329
10,ALDR,0,37,1686,2022-04-03,1639
5,ALDR,0,13,1043,2022-04-04,1025
6,ALDR,0,5,938,2022-04-05,927
0,ALDR,0,2,929,2022-04-06,927
23,ALDR,0,7,885,2022-04-07,855
3,ALDR,0,5,841,2022-04-08,833
2,ALDR,0,1,734,2022-04-09,731
1,ALDR,16,3,540,2022-04-10,520
8,ALDR,0,10,1164,2022-04-11,1146
10,ALDR,0,10,1382,2022-04-12,1362
6,ALDR,0,6,1417,2022-04-13,1405
9,ALDR,0,3,1040,2022-04-14,1028
7,ALDR,0,0,993,2022-04-15,986
5,ALDR,0,0,771,2022-04-16,766
1,ALDR,0,0,460,2022-04-17,459
4,ALDR,0,0,687,2022-04-18,683
6,ALDR,0,1,1033,2022-04-19,1026
4,ALDR,0,0,440,2022-04-20,436
0,ALDR,0,0,401,2022-04-21,401
12,ALDR,0,0,375,2022-04-22,363
10,ALDR,0,0,749,2022-04-23,739
13,ALDR,0,0,698,2022-04-24,685
7,ALDR,0,0,851,2022-04-25,844
2,ALDR,0,0,664,2022-04-26,662
3,ALDR,8,0,1081,2022-04-27,1070
4,ALDR,4,0,367,2022-04-28,359
1,ALDR,1,0,863,2022-04-29,861
6,ALDR,0,8,1611,2022-04-30,1597
6,ALDR,0,2,1506,2022-05-01,1498
9,ALDR,0,0,977,2022-05-02,968
7,ALDR,0,0,558,2022-05-03,551
2,ALDR,0,1,648,2022-05-04,645
4,ALDR,0,3,1080,2022-05-05,1073
0,ALDR,0,0,531,2022-05-06,531
13,ALDR,0,1,768,2022-05-07,754
1,ALDR,0,0,436,2022-05-08,435
3,ALDR,0,0,700,2022-05-09,697
3,ALDR,0,0,685,2022-05-10,682
7,ALDR,0,0,758,2022-05-11,751
1,ALDR,0,0,852,2022-05-12,851
4,ALDR,0,0,1220,2022-05-13,1216
0,ALDR,0,0,331,2022-05-14,331
7,ALDR,0,0,671,2022-05-15,664
5,ALDR,0,6,697,2022-05-16,686
4,ALDR,0,0,788,2022-05-17,784
0,ALDR,0,1,964,2022-05-18,963
6,ALDR,0,0,1117,2022-05-19,1111
8,ALDR,0,1,1600,2022-05-20,1591
9,ALDR,0,1,2222,2022-05-21,2212
3,ALDR,0,0,1002,2022-05-22,999
8,ALDR,0,5,1239,2022-05-23,1226
16,ALDR,0,0,1233,2022-05-24,1217
7,ALDR,0,4,1370,2022-05-25,1359
6,ALDR,0,0,1308,2022-05-26,1302
5,ALDR,0,0,1223,2022-05-27,1218
6,ALDR,0,5,1073,2022-05-28,1062
12,ALDR,0,0,1994,2022-05-29,1982
7,ALDR,0,9,1192,2022-05-30,1176
20,ALDR,0,0,1222,2022-05-31,1202
6,ALDR,0,0,536,2022-06-01,530
14,ALDR,0,0,710,2022-06-02,696
5,ALDR,0,1,581,2022-06-03,575
5,ALDR,0,3,860,2022-06-04,852
4,ALDR,0,4,1397,2022-06-05,1389
7,ALDR,0,1,1561,2022-06-06,1553
6,ALDR,0,2,777,2022-06-07,769
